State,Year,Total_co2_emission,CO2_Unit
UT,1990,109.960946,million metric tons CO2
UT,1989,110.071681,million metric tons CO2
UT,1988,104.613623,million metric tons CO2
UT,1987,103.247542,million metric tons CO2
UT,1986,101.305673,million metric tons CO2
UT,1985,100.906704,million metric tons CO2
UT,1984,94.674537,million metric tons CO2
UT,1983,89.55813,million metric tons CO2
UT,1982,90.38386,million metric tons CO2
UT,1981,102.809002,million metric tons CO2
UT,1980,106.72826,million metric tons CO2
VT,2016,115.088298,million metric tons CO2
VT,2015,120.142812,million metric tons CO2
VT,2014,123.161802,million metric tons CO2
VT,2013,120.908517,million metric tons CO2
VT,2012,123.201027,million metric tons CO2
VT,2011,129.930038,million metric tons CO2
VT,2010,132.767419,million metric tons CO2
VT,2009,120.100202,million metric tons CO2
VT,2008,139.628142,million metric tons CO2
VT,2007,147.430252,million metric tons CO2
VT,2006,145.782018,million metric tons CO2
VT,2005,143.332446,million metric tons CO2
VT,2004,141.664798,million metric tons CO2
VT,2003,139.358938,million metric tons CO2
VT,2002,138.490682,million metric tons CO2
VT,2001,133.630128,million metric tons CO2
VT,2000,142.242532,million metric tons CO2
VT,1999,136.122518,million metric tons CO2
VT,1998,133.741224,million metric tons CO2
VT,1997,134.474292,million metric tons CO2
VT,1996,137.576151,million metric tons CO2
VT,1995,131.569883,million metric tons CO2
VT,1994,123.842036,million metric tons CO2
VT,1993,125.803445,million metric tons CO2
VT,1992,120.935042,million metric tons CO2
VT,1991,114.252069,million metric tons CO2
VT,1990,109.960946,million metric tons CO2
VT,1989,110.071681,million metric tons CO2
VT,1988,104.613623,million metric tons CO2
VT,1987,103.247542,million metric tons CO2
VT,1986,101.305673,million metric tons CO2
VT,1985,100.906704,million metric tons CO2
VT,1984,94.674537,million metric tons CO2
VT,1983,89.55813,million metric tons CO2
VT,1982,90.38386,million metric tons CO2
VT,1981,102.809002,million metric tons CO2
VT,1980,106.72826,million metric tons CO2
VA,2016,115.088298,million metric tons CO2
VA,2015,120.142812,million metric tons CO2
VA,2014,123.161802,million metric tons CO2
VA,2013,120.908517,million metric tons CO2
VA,2012,123.201027,million metric tons CO2
VA,2011,129.930038,million metric tons CO2
VA,2010,132.767419,million metric tons CO2
VA,2009,120.100202,million metric tons CO2
VA,2008,139.628142,million metric tons CO2
VA,2007,147.430252,million metric tons CO2
VA,2006,145.782018,million metric tons CO2
VA,2005,143.332446,million metric tons CO2
VA,2004,141.664798,million metric tons CO2
VA,2003,139.358938,million metric tons CO2
VA,2002,138.490682,million metric tons CO2
VA,2001,133.630128,million metric tons CO2
VA,2000,142.242532,million metric tons CO2
VA,1999,136.122518,million metric tons CO2
VA,1998,133.741224,million metric tons CO2
VA,1997,134.474292,million metric tons CO2
VA,1996,137.576151,million metric tons CO2
VA,1995,131.569883,million metric tons CO2
VA,1994,123.842036,million metric tons CO2
VA,1993,125.803445,million metric tons CO2
VA,1992,120.935042,million metric tons CO2
VA,1991,114.252069,million metric tons CO2
VA,1990,109.960946,million metric tons CO2
VA,1989,110.071681,million metric tons CO2
VA,1988,104.613623,million metric tons CO2
VA,1987,103.247542,million metric tons CO2
VA,1986,101.305673,million metric tons CO2
VA,1985,100.906704,million metric tons CO2
VA,1984,94.674537,million metric tons CO2
VA,1983,89.55813,million metric tons CO2
VA,1982,90.38386,million metric tons CO2
VA,1981,102.809002,million metric tons CO2
VA,1980,106.72826,million metric tons CO2
WA,2016,115.088298,million metric tons CO2
WA,2015,120.142812,million metric tons CO2
WA,2014,123.161802,million metric tons CO2
WA,2013,120.908517,million metric tons CO2
WA,2012,123.201027,million metric tons CO2
WA,2011,129.930038,million metric tons CO2
WA,2010,132.767419,million metric tons CO2
WA,2009,120.100202,million metric tons CO2
WA,2008,139.628142,million metric tons CO2
WA,2007,147.430252,million metric tons CO2
WA,2006,145.782018,million metric tons CO2
WA,2005,143.332446,million metric tons CO2
WA,2004,141.664798,million metric tons CO2
WA,2003,139.358938,million metric tons CO2
WA,2002,138.490682,million metric tons CO2
WA,2001,133.630128,million metric tons CO2
WA,2000,142.242532,million metric tons CO2
WA,1999,136.122518,million metric tons CO2
WA,1998,133.741224,million metric tons CO2
WA,1997,134.474292,million metric tons CO2
WA,1996,137.576151,million metric tons CO2
WA,1995,131.569883,million metric tons CO2
WA,1994,123.842036,million metric tons CO2
WA,1993,125.803445,million metric tons CO2
WA,1992,120.935042,million metric tons CO2
WA,1991,114.252069,million metric tons CO2
WA,1990,109.960946,million metric tons CO2
WA,1989,110.071681,million metric tons CO2
WA,1988,104.613623,million metric tons CO2
WA,1987,103.247542,million metric tons CO2
WA,1986,101.305673,million metric tons CO2
WA,1985,100.906704,million metric tons CO2
WA,1984,94.674537,million metric tons CO2
WA,1983,89.55813,million metric tons CO2
WA,1982,90.38386,million metric tons CO2
WA,1981,102.809002,million metric tons CO2
WA,1980,106.72826,million metric tons CO2
WV,2016,115.088298,million metric tons CO2
WV,2015,120.142812,million metric tons CO2
WV,2014,123.161802,million metric tons CO2
WV,2013,120.908517,million metric tons CO2
WV,2012,123.201027,million metric tons CO2
WV,2011,129.930038,million metric tons CO2
WV,2010,132.767419,million metric tons CO2
WV,2009,120.100202,million metric tons CO2
WV,2008,139.628142,million metric tons CO2
WV,2007,147.430252,million metric tons CO2
WV,2006,145.782018,million metric tons CO2
WV,2005,143.332446,million metric tons CO2
WV,2004,141.664798,million metric tons CO2
WV,2003,139.358938,million metric tons CO2
WV,2002,138.490682,million metric tons CO2
WV,2001,133.630128,million metric tons CO2
WV,2000,142.242532,million metric tons CO2
WV,1999,136.122518,million metric tons CO2
WV,1998,133.741224,million metric tons CO2
WV,1997,134.474292,million metric tons CO2
WV,1996,137.576151,million metric tons CO2
WV,1995,131.569883,million metric tons CO2
WV,1994,123.842036,million metric tons CO2
WV,1993,125.803445,million metric tons CO2
WV,1992,120.935042,million metric tons CO2
WV,1991,114.252069,million metric tons CO2
WV,1990,109.960946,million metric tons CO2
WV,1989,110.071681,million metric tons CO2
WV,1988,104.613623,million metric tons CO2
WV,1987,103.247542,million metric tons CO2
WV,1986,101.305673,million metric tons CO2
WV,1985,100.906704,million metric tons CO2
WV,1984,94.674537,million metric tons CO2
WV,1983,89.55813,million metric tons CO2
WV,1982,90.38386,million metric tons CO2
WV,1981,102.809002,million metric tons CO2
WV,1980,106.72826,million metric tons CO2
WI,2016,115.088298,million metric tons CO2
WI,2015,120.142812,million metric tons CO2
WI,2014,123.161802,million metric tons CO2
WI,2013,120.908517,million metric tons CO2
WI,2012,123.201027,million metric tons CO2
WI,2011,129.930038,million metric tons CO2
WI,2010,132.767419,million metric tons CO2
WI,2009,120.100202,million metric tons CO2
WI,2008,139.628142,million metric tons CO2
WI,2007,147.430252,million metric tons CO2
WI,2006,145.782018,million metric tons CO2
WI,2005,143.332446,million metric tons CO2
WI,2004,141.664798,million metric tons CO2
WI,2003,139.358938,million metric tons CO2
WI,2002,138.490682,million metric tons CO2
WI,2001,133.630128,million metric tons CO2
WI,2000,142.242532,million metric tons CO2
WI,1999,136.122518,million metric tons CO2
WI,1998,133.741224,million metric tons CO2
WI,1997,134.474292,million metric tons CO2
WI,1996,137.576151,million metric tons CO2
WI,1995,131.569883,million metric tons CO2
WI,1994,123.842036,million metric tons CO2
WI,1993,125.803445,million metric tons CO2
WI,1992,120.935042,million metric tons CO2
WI,1991,114.252069,million metric tons CO2
WI,1990,109.960946,million metric tons CO2
WI,1989,110.071681,million metric tons CO2
WI,1988,104.613623,million metric tons CO2
WI,1987,103.247542,million metric tons CO2
WI,1986,101.305673,million metric tons CO2
WI,1985,100.906704,million metric tons CO2
WI,1984,94.674537,million metric tons CO2
WI,1983,89.55813,million metric tons CO2
WI,1982,90.38386,million metric tons CO2
WI,1981,102.809002,million metric tons CO2
WI,1980,106.72826,million metric tons CO2
WY,2016,115.088298,million metric tons CO2
WY,2015,120.142812,million metric tons CO2
WY,2014,123.161802,million metric tons CO2
WY,2013,120.908517,million metric tons CO2
WY,2012,123.201027,million metric tons CO2
WY,2011,129.930038,million metric tons CO2
WY,2010,132.767419,million metric tons CO2
WY,2009,120.100202,million metric tons CO2
WY,2008,139.628142,million metric tons CO2
WY,2007,147.430252,million metric tons CO2
WY,2006,145.782018,million metric tons CO2
WY,2005,143.332446,million metric tons CO2
WY,2004,141.664798,million metric tons CO2
WY,2003,139.358938,million metric tons CO2
WY,2002,138.490682,million metric tons CO2
WY,2001,133.630128,million metric tons CO2
WY,2000,142.242532,million metric tons CO2
WY,1999,136.122518,million metric tons CO2
WY,1998,133.741224,million metric tons CO2
WY,1997,134.474292,million metric tons CO2
WY,1996,137.576151,million metric tons CO2
WY,1995,131.569883,million metric tons CO2
WY,1994,123.842036,million metric tons CO2
WY,1993,125.803445,million metric tons CO2
WY,1992,120.935042,million metric tons CO2
WY,1991,114.252069,million metric tons CO2
WY,1990,109.960946,million metric tons CO2
WY,1989,110.071681,million metric tons CO2
WY,1988,104.613623,million metric tons CO2
WY,1987,103.247542,million metric tons CO2
WY,1986,101.305673,million metric tons CO2
WY,1985,100.906704,million metric tons CO2
WY,1984,94.674537,million metric tons CO2
WY,1983,89.55813,million metric tons CO2
WY,1982,90.38386,million metric tons CO2
WY,1981,102.809002,million metric tons CO2
WY,1980,106.72826,million metric tons CO2
