State,Year,Total_co2_emission,CO2_Unit,Average_Price,Price_Unit,resident_population,Pop_Unit,Total_energy,ENERGY_Unit,Total_renewable_energy,Renew_Unit
MI,2015,161.681725,million metric tons CO2,16.51,Dollars per million Btu,9933,Thousand,655427,Billion Btu,159977,Billion Btu
MI,2014,161.482535,million metric tons CO2,19.84,Dollars per million Btu,9931,Thousand,692228,Billion Btu,164251,Billion Btu
MI,2013,161.592139,million metric tons CO2,20.29,Dollars per million Btu,9913,Thousand,665162,Billion Btu,150826,Billion Btu
MI,2012,152.76296000000002,million metric tons CO2,21.3,Dollars per million Btu,9897,Thousand,632683,Billion Btu,125094,Billion Btu
MI,2011,159.550575,million metric tons CO2,20.7,Dollars per million Btu,9882,Thousand,687844,Billion Btu,121580,Billion Btu
MI,2010,164.753777,million metric tons CO2,18.34,Dollars per million Btu,9878,Thousand,631304,Billion Btu,106755,Billion Btu
MI,2009,164.003476,million metric tons CO2,16.8,Dollars per million Btu,9902,Thousand,556222,Billion Btu,101612,Billion Btu
MI,2008,175.04045,million metric tons CO2,19.53,Dollars per million Btu,9947,Thousand,673140,Billion Btu,113574,Billion Btu
MI,2007,181.396883,million metric tons CO2,17.57,Dollars per million Btu,10001,Thousand,770819,Billion Btu,106308,Billion Btu
MI,2006,179.273795,million metric tons CO2,16.66,Dollars per million Btu,10036,Thousand,726575,Billion Btu,106140,Billion Btu
MI,2005,190.452796,million metric tons CO2,14.53,Dollars per million Btu,10051,Thousand,763789,Billion Btu,110256,Billion Btu
MI,2004,188.244832,million metric tons CO2,12.14,Dollars per million Btu,10055,Thousand,734192,Billion Btu,101894,Billion Btu
MI,2003,185.893082,million metric tons CO2,10.78,Dollars per million Btu,10041,Thousand,681528,Billion Btu,97148,Billion Btu
MI,2002,189.130723,million metric tons CO2,9.95,Dollars per million Btu,10016,Thousand,741868,Billion Btu,89210,Billion Btu
MI,2001,189.61928500000002,million metric tons CO2,9.94,Dollars per million Btu,9991,Thousand,704652,Billion Btu,94158,Billion Btu
MI,2000,193.362483,million metric tons CO2,9.74,Dollars per million Btu,9952,Thousand,665306,Billion Btu,110506,Billion Btu
MI,1999,197.855054,million metric tons CO2,8.43,Dollars per million Btu,9897,Thousand,598117,Billion Btu,107946,Billion Btu
MI,1998,189.774743,million metric tons CO2,8.32,Dollars per million Btu,9848,Thousand,582547,Billion Btu,105953,Billion Btu
MI,1997,190.657255,million metric tons CO2,8.48,Dollars per million Btu,9809,Thousand,723072,Billion Btu,113741,Billion Btu
MN,2016,89.25496600000001,million metric tons CO2,14.9,Dollars per million Btu,5523,Thousand,483350,Billion Btu,177107,Billion Btu
MN,2015,87.77343,million metric tons CO2,16.15,Dollars per million Btu,5483,Thousand,457277,Billion Btu,173977,Billion Btu
MN,2014,94.780587,million metric tons CO2,19.55,Dollars per million Btu,5452,Thousand,471362,Billion Btu,179848,Billion Btu
MN,2013,89.577238,million metric tons CO2,19.66,Dollars per million Btu,5414,Thousand,411425,Billion Btu,158347,Billion Btu
MN,2012,86.63575300000001,million metric tons CO2,20.02,Dollars per million Btu,5377,Thousand,426849,Billion Btu,157313,Billion Btu
MN,2011,91.591909,million metric tons CO2,19.81,Dollars per million Btu,5346,Thousand,429380,Billion Btu,146147,Billion Btu
MN,2010,91.888936,million metric tons CO2,17.0,Dollars per million Btu,5311,Thousand,432932,Billion Btu,132851,Billion Btu
MN,2009,92.09096,million metric tons CO2,15.3,Dollars per million Btu,5281,Thousand,388201,Billion Btu,127835,Billion Btu
MN,2008,99.851166,million metric tons CO2,19.06,Dollars per million Btu,5247,Thousand,350936,Billion Btu,115658,Billion Btu
MN,2007,100.342555,million metric tons CO2,17.12,Dollars per million Btu,5207,Thousand,316669,Billion Btu,96776,Billion Btu
MN,2006,98.732567,million metric tons CO2,16.08,Dollars per million Btu,5164,Thousand,294737,Billion Btu,80232,Billion Btu
MN,2005,101.374944,million metric tons CO2,14.45,Dollars per million Btu,5120,Thousand,274338,Billion Btu,81276,Billion Btu
MN,2004,100.305563,million metric tons CO2,12.14,Dollars per million Btu,5088,Thousand,264134,Billion Btu,68844,Billion Btu
MN,2003,101.009757,million metric tons CO2,10.81,Dollars per million Btu,5054,Thousand,253551,Billion Btu,62604,Billion Btu
MN,2002,97.008202,million metric tons CO2,9.56,Dollars per million Btu,5019,Thousand,250113,Billion Btu,64215,Billion Btu
MN,2001,94.44996,million metric tons CO2,10.42,Dollars per million Btu,4983,Thousand,232063,Billion Btu,72783,Billion Btu
MN,2000,97.42687600000001,million metric tons CO2,9.88,Dollars per million Btu,4934,Thousand,238587,Billion Btu,71811,Billion Btu
MN,1999,92.217014,million metric tons CO2,8.2,Dollars per million Btu,4873,Thousand,234564,Billion Btu,68076,Billion Btu
MN,1998,91.484701,million metric tons CO2,7.9,Dollars per million Btu,4813,Thousand,202676,Billion Btu,62648,Billion Btu
MN,1997,91.431598,million metric tons CO2,8.46,Dollars per million Btu,4763,Thousand,197048,Billion Btu,67314,Billion Btu
MS,2016,68.917324,million metric tons CO2,14.72,Dollars per million Btu,2988,Thousand,332475,Billion Btu,63955,Billion Btu
MS,2015,65.17939,million metric tons CO2,16.55,Dollars per million Btu,2989,Thousand,422831,Billion Btu,58493,Billion Btu
MS,2014,63.89464,million metric tons CO2,20.79,Dollars per million Btu,2991,Thousand,405162,Billion Btu,60938,Billion Btu
MS,2013,60.612938,million metric tons CO2,21.2,Dollars per million Btu,2989,Thousand,412491,Billion Btu,59672,Billion Btu
MS,2012,62.334392,million metric tons CO2,20.66,Dollars per million Btu,2984,Thousand,391823,Billion Btu,70848,Billion Btu
MS,2011,60.488942,million metric tons CO2,20.8,Dollars per million Btu,2978,Thousand,442987,Billion Btu,57390,Billion Btu
MS,2010,65.32181899999999,million metric tons CO2,17.88,Dollars per million Btu,2971,Thousand,450335,Billion Btu,56251,Billion Btu
MS,2009,60.48613100000001,million metric tons CO2,16.83,Dollars per million Btu,2959,Thousand,456178,Billion Btu,46240,Billion Btu
MS,2008,64.548852,million metric tons CO2,21.34,Dollars per million Btu,2948,Thousand,418208,Billion Btu,46818,Billion Btu
MS,2007,68.007864,million metric tons CO2,17.35,Dollars per million Btu,2928,Thousand,413953,Billion Btu,63587,Billion Btu
MS,2006,65.90521700000001,million metric tons CO2,16.98,Dollars per million Btu,2905,Thousand,396742,Billion Btu,63073,Billion Btu
MS,2005,63.884843000000004,million metric tons CO2,15.37,Dollars per million Btu,2906,Thousand,385054,Billion Btu,62678,Billion Btu
MS,2004,65.585819,million metric tons CO2,12.56,Dollars per million Btu,2889,Thousand,404122,Billion Btu,61251,Billion Btu
MS,2003,64.09908100000001,million metric tons CO2,11.01,Dollars per million Btu,2868,Thousand,466447,Billion Btu,45346,Billion Btu
MS,2002,62.502902,million metric tons CO2,9.91,Dollars per million Btu,2859,Thousand,437014,Billion Btu,49641,Billion Btu
MS,2001,69.921938,million metric tons CO2,10.37,Dollars per million Btu,2853,Thousand,416006,Billion Btu,56085,Billion Btu
MS,2000,61.213588,million metric tons CO2,9.77,Dollars per million Btu,2848,Thousand,421659,Billion Btu,75389,Billion Btu
MS,1999,61.602741,million metric tons CO2,7.89,Dollars per million Btu,2828,Thousand,381140,Billion Btu,65132,Billion Btu
MS,1998,56.617354000000006,million metric tons CO2,8.0,Dollars per million Btu,2805,Thousand,402186,Billion Btu,64175,Billion Btu
MS,1997,55.653391000000006,million metric tons CO2,8.26,Dollars per million Btu,2777,Thousand,431194,Billion Btu,84291,Billion Btu
MO,2016,117.678467,million metric tons CO2,17.29,Dollars per million Btu,6087,Thousand,190279,Billion Btu,50662,Billion Btu
MO,2015,122.36076499999999,million metric tons CO2,18.32,Dollars per million Btu,6072,Thousand,205170,Billion Btu,56651,Billion Btu
MO,2014,131.62866200000002,million metric tons CO2,21.72,Dollars per million Btu,6056,Thousand,199510,Billion Btu,56873,Billion Btu
MO,2013,132.021331,million metric tons CO2,22.31,Dollars per million Btu,6041,Thousand,191711,Billion Btu,59555,Billion Btu
MO,2012,126.431041,million metric tons CO2,22.6,Dollars per million Btu,6024,Thousand,203199,Billion Btu,46969,Billion Btu
MO,2011,134.20005700000002,million metric tons CO2,22.26,Dollars per million Btu,6010,Thousand,197885,Billion Btu,53114,Billion Btu
MO,2010,133.567876,million metric tons CO2,18.75,Dollars per million Btu,5996,Thousand,199980,Billion Btu,57757,Billion Btu
MO,2009,129.541205,million metric tons CO2,16.69,Dollars per million Btu,5961,Thousand,211099,Billion Btu,57847,Billion Btu
MO,2008,135.17965800000002,million metric tons CO2,20.36,Dollars per million Btu,5924,Thousand,185704,Billion Btu,50818,Billion Btu
MO,2007,138.499778,million metric tons CO2,17.8,Dollars per million Btu,5888,Thousand,164647,Billion Btu,38135,Billion Btu
MO,2006,139.370588,million metric tons CO2,16.67,Dollars per million Btu,5843,Thousand,157085,Billion Btu,26006,Billion Btu
MO,2005,141.164393,million metric tons CO2,15.12,Dollars per million Btu,5790,Thousand,149612,Billion Btu,38894,Billion Btu
MO,2004,138.094032,million metric tons CO2,12.71,Dollars per million Btu,5748,Thousand,135395,Billion Btu,32596,Billion Btu
MO,2003,137.54531200000002,million metric tons CO2,11.36,Dollars per million Btu,5709,Thousand,144576,Billion Btu,23898,Billion Btu
MO,2002,130.798362,million metric tons CO2,10.36,Dollars per million Btu,5675,Thousand,128691,Billion Btu,30541,Billion Btu
MO,2001,129.75908700000002,million metric tons CO2,11.04,Dollars per million Btu,5641,Thousand,129033,Billion Btu,29425,Billion Btu
MO,2000,125.04405,million metric tons CO2,11.01,Dollars per million Btu,5607,Thousand,135904,Billion Btu,20285,Billion Btu
MO,1999,129.81633200000002,million metric tons CO2,8.88,Dollars per million Btu,5562,Thousand,131382,Billion Btu,32497,Billion Btu
MO,1998,129.438071,million metric tons CO2,8.61,Dollars per million Btu,5522,Thousand,135540,Billion Btu,37398,Billion Btu
MO,1997,125.22005700000001,million metric tons CO2,9.28,Dollars per million Btu,5481,Thousand,134144,Billion Btu,30753,Billion Btu
MT,2016,30.459165999999996,million metric tons CO2,16.0,Dollars per million Btu,1041,Thousand,875177,Billion Btu,117703,Billion Btu
MT,2015,31.917066,million metric tons CO2,17.64,Dollars per million Btu,1031,Thousand,1081301,Billion Btu,115815,Billion Btu
MT,2014,31.968158000000003,million metric tons CO2,21.86,Dollars per million Btu,1022,Thousand,1161544,Billion Btu,134199,Billion Btu
MT,2013,31.518926,million metric tons CO2,22.06,Dollars per million Btu,1014,Thousand,1105650,Billion Btu,114552,Billion Btu
MT,2012,30.137107,million metric tons CO2,21.99,Dollars per million Btu,1004,Thousand,1009018,Billion Btu,124262,Billion Btu
MT,2011,31.406578999999997,million metric tons CO2,21.78,Dollars per million Btu,997,Thousand,1104428,Billion Btu,139894,Billion Btu
MT,2010,34.269360999999996,million metric tons CO2,18.25,Dollars per million Btu,991,Thousand,1148850,Billion Btu,114148,Billion Btu
MT,2009,32.345529,million metric tons CO2,16.14,Dollars per million Btu,984,Thousand,1081016,Billion Btu,113796,Billion Btu
MT,2008,35.787240000000004,million metric tons CO2,20.47,Dollars per million Btu,976,Thousand,1217402,Billion Btu,123130,Billion Btu
MT,2007,36.523286999999996,million metric tons CO2,17.28,Dollars per million Btu,965,Thousand,1219593,Billion Btu,117749,Billion Btu
MT,2006,35.062025,million metric tons CO2,16.38,Dollars per million Btu,953,Thousand,1204723,Billion Btu,122239,Billion Btu
MT,2005,34.90081,million metric tons CO2,14.89,Dollars per million Btu,940,Thousand,1145086,Billion Btu,113989,Billion Btu
MT,2004,33.803253000000005,million metric tons CO2,12.37,Dollars per million Btu,930,Thousand,1066749,Billion Btu,101507,Billion Btu
MT,2003,32.188773,million metric tons CO2,10.79,Dollars per million Btu,920,Thousand,967918,Billion Btu,100336,Billion Btu
MT,2002,29.959061,million metric tons CO2,9.28,Dollars per million Btu,912,Thousand,972060,Billion Btu,108583,Billion Btu
MT,2001,31.612832,million metric tons CO2,10.66,Dollars per million Btu,907,Thousand,965030,Billion Btu,80503,Billion Btu
MT,2000,30.44395,million metric tons CO2,9.8,Dollars per million Btu,904,Thousand,972200,Billion Btu,113712,Billion Btu
MT,1999,30.977239,million metric tons CO2,7.86,Dollars per million Btu,898,Thousand,1048886,Billion Btu,156945,Billion Btu
MT,1998,30.523982,million metric tons CO2,7.96,Dollars per million Btu,892,Thousand,1056758,Billion Btu,128200,Billion Btu
MT,1997,28.937601,million metric tons CO2,8.42,Dollars per million Btu,890,Thousand,1038163,Billion Btu,153223,Billion Btu
NE,2016,48.55413,million metric tons CO2,14.24,Dollars per million Btu,1906,Thousand,434332,Billion Btu,48343,Billion Btu
NE,2015,50.686263000000004,million metric tons CO2,15.5,Dollars per million Btu,1892,Thousand,435918,Billion Btu,50626,Billion Btu
NE,2014,52.174558000000005,million metric tons CO2,19.22,Dollars per million Btu,1880,Thousand,412224,Billion Btu,42965,Billion Btu
NE,2013,53.487188,million metric tons CO2,19.3,Dollars per million Btu,1865,Thousand,370598,Billion Btu,33774,Billion Btu
NE,2012,50.516448,million metric tons CO2,19.82,Dollars per million Btu,1853,Thousand,357381,Billion Btu,29067,Billion Btu
NE,2011,52.253056,million metric tons CO2,19.27,Dollars per million Btu,1841,Thousand,390854,Billion Btu,31029,Billion Btu
NE,2010,49.824067,million metric tons CO2,16.7,Dollars per million Btu,1830,Thousand,399893,Billion Btu,25860,Billion Btu
NE,2009,47.305334,million metric tons CO2,14.81,Dollars per million Btu,1813,Thousand,293256,Billion Btu,16804,Billion Btu
NE,2008,46.630625,million metric tons CO2,18.65,Dollars per million Btu,1796,Thousand,292823,Billion Btu,13780,Billion Btu
NE,2007,44.611872999999996,million metric tons CO2,16.73,Dollars per million Btu,1783,Thousand,260719,Billion Btu,13537,Billion Btu
NE,2006,44.283615000000005,million metric tons CO2,15.94,Dollars per million Btu,1773,Thousand,211636,Billion Btu,18574,Billion Btu
NE,2005,43.679792,million metric tons CO2,14.69,Dollars per million Btu,1761,Thousand,201838,Billion Btu,18408,Billion Btu
NE,2004,43.285538,million metric tons CO2,12.21,Dollars per million Btu,1749,Thousand,214447,Billion Btu,18691,Billion Btu
NE,2003,43.460564,million metric tons CO2,10.8,Dollars per million Btu,1739,Thousand,174732,Billion Btu,19462,Billion Btu
NE,2002,42.394221,million metric tons CO2,9.63,Dollars per million Btu,1728,Thousand,193440,Billion Btu,19875,Billion Btu
NE,2001,42.895178,million metric tons CO2,10.36,Dollars per million Btu,1720,Thousand,179455,Billion Btu,19656,Billion Btu
NE,2000,41.592549,million metric tons CO2,10.07,Dollars per million Btu,1714,Thousand,175822,Billion Btu,21304,Billion Btu
NE,1999,41.809308,million metric tons CO2,8.04,Dollars per million Btu,1705,Thousand,190064,Billion Btu,23849,Billion Btu
NE,1998,43.021723,million metric tons CO2,7.68,Dollars per million Btu,1696,Thousand,171329,Billion Btu,23289,Billion Btu
NE,1997,41.000026,million metric tons CO2,8.52,Dollars per million Btu,1686,Thousand,180676,Billion Btu,23660,Billion Btu
NV,2016,36.651105,million metric tons CO2,17.29,Dollars per million Btu,2920,Thousand,89544,Billion Btu,87956,Billion Btu
NV,2015,35.25925,million metric tons CO2,20.14,Dollars per million Btu,2869,Thousand,76598,Billion Btu,74987,Billion Btu
NV,2014,37.210377,million metric tons CO2,23.43,Dollars per million Btu,2819,Thousand,69333,Billion Btu,67498,Billion Btu
NV,2013,36.398179,million metric tons CO2,22.87,Dollars per million Btu,2777,Thousand,68462,Billion Btu,66521,Billion Btu
NV,2012,34.518174,million metric tons CO2,23.78,Dollars per million Btu,2745,Thousand,58604,Billion Btu,56465,Billion Btu
NV,2011,33.852041,million metric tons CO2,23.42,Dollars per million Btu,2713,Thousand,52314,Billion Btu,49945,Billion Btu
NV,2010,37.557173,million metric tons CO2,21.38,Dollars per million Btu,2702,Thousand,51023,Billion Btu,48548,Billion Btu
NV,2009,39.391923999999996,million metric tons CO2,20.01,Dollars per million Btu,2685,Thousand,49245,Billion Btu,46701,Billion Btu
NV,2008,40.884910999999995,million metric tons CO2,23.67,Dollars per million Btu,2654,Thousand,40375,Billion Btu,37843,Billion Btu
NV,2007,41.676322,million metric tons CO2,21.28,Dollars per million Btu,2601,Thousand,40055,Billion Btu,37684,Billion Btu
NV,2006,41.484077,million metric tons CO2,20.05,Dollars per million Btu,2523,Thousand,40789,Billion Btu,38313,Billion Btu
NV,2005,49.863061,million metric tons CO2,18.01,Dollars per million Btu,2432,Thousand,37072,Billion Btu,34474,Billion Btu
NV,2004,47.73798,million metric tons CO2,15.68,Dollars per million Btu,2346,Thousand,37012,Billion Btu,34321,Billion Btu
NV,2003,43.575091,million metric tons CO2,13.88,Dollars per million Btu,2249,Thousand,36444,Billion Btu,33578,Billion Btu
NV,2002,41.449194,million metric tons CO2,13.05,Dollars per million Btu,2174,Thousand,42635,Billion Btu,39421,Billion Btu
NV,2001,44.679767,million metric tons CO2,12.97,Dollars per million Btu,2098,Thousand,46736,Billion Btu,43411,Billion Btu
NV,2000,45.374477,million metric tons CO2,11.76,Dollars per million Btu,2019,Thousand,48346,Billion Btu,44737,Billion Btu
NV,1999,41.286442,million metric tons CO2,10.07,Dollars per million Btu,1935,Thousand,53083,Billion Btu,48980,Billion Btu
NV,1998,40.700629,million metric tons CO2,9.24,Dollars per million Btu,1853,Thousand,57757,Billion Btu,53114,Billion Btu
NV,1997,38.025121,million metric tons CO2,9.89,Dollars per million Btu,1764,Thousand,53973,Billion Btu,48279,Billion Btu
NH,2016,13.752911,million metric tons CO2,21.03,Dollars per million Btu,1342,Thousand,163478,Billion Btu,50927,Billion Btu
NH,2015,15.200789000000002,million metric tons CO2,22.63,Dollars per million Btu,1336,Thousand,152673,Billion Btu,53488,Billion Btu
NH,2014,15.009389,million metric tons CO2,27.85,Dollars per million Btu,1333,Thousand,161839,Billion Btu,55489,Billion Btu
NH,2013,14.312270000000002,million metric tons CO2,27.73,Dollars per million Btu,1326,Thousand,167007,Billion Btu,52833,Billion Btu
NH,2012,14.558496,million metric tons CO2,28.43,Dollars per million Btu,1324,Thousand,129990,Billion Btu,44175,Billion Btu
NH,2011,16.231166,million metric tons CO2,27.76,Dollars per million Btu,1320,Thousand,132424,Billion Btu,44916,Billion Btu
NH,2010,16.591043,million metric tons CO2,24.23,Dollars per million Btu,1317,Thousand,157531,Billion Btu,43499,Billion Btu
NH,2009,17.061861999999998,million metric tons CO2,22.09,Dollars per million Btu,1316,Thousand,137581,Billion Btu,45367,Billion Btu
NH,2008,18.743491,million metric tons CO2,26.66,Dollars per million Btu,1316,Thousand,137613,Billion Btu,39884,Billion Btu
NH,2007,19.175009,million metric tons CO2,23.25,Dollars per million Btu,1313,Thousand,147707,Billion Btu,34804,Billion Btu
NH,2006,19.380855,million metric tons CO2,21.84,Dollars per million Btu,1308,Thousand,131170,Billion Btu,33103,Billion Btu
NH,2005,21.264651,million metric tons CO2,18.46,Dollars per million Btu,1298,Thousand,139970,Billion Btu,41289,Billion Btu
NH,2004,21.932576,million metric tons CO2,15.58,Dollars per million Btu,1290,Thousand,141054,Billion Btu,34923,Billion Btu
NH,2003,20.936995,million metric tons CO2,14.15,Dollars per million Btu,1280,Thousand,126527,Billion Btu,29849,Billion Btu
NH,2002,17.631764999999998,million metric tons CO2,12.81,Dollars per million Btu,1269,Thousand,125950,Billion Btu,28896,Billion Btu
NH,2001,16.934379999999997,million metric tons CO2,13.62,Dollars per million Btu,1256,Thousand,120964,Billion Btu,30186,Billion Btu
NH,2000,17.481631,million metric tons CO2,13.68,Dollars per million Btu,1240,Thousand,121237,Billion Btu,38620,Billion Btu
NH,1999,16.805606,million metric tons CO2,11.89,Dollars per million Btu,1222,Thousand,129573,Billion Btu,38906,Billion Btu
NH,1998,16.666767999999998,million metric tons CO2,11.46,Dollars per million Btu,1206,Thousand,128574,Billion Btu,40585,Billion Btu
NH,1997,16.617908,million metric tons CO2,12.09,Dollars per million Btu,1189,Thousand,126018,Billion Btu,42282,Billion Btu
NJ,2016,110.834299,million metric tons CO2,17.25,Dollars per million Btu,8875,Thousand,363924,Billion Btu,51355,Billion Btu
NJ,2015,111.58252900000001,million metric tons CO2,18.49,Dollars per million Btu,8871,Thousand,399260,Billion Btu,51408,Billion Btu
NJ,2014,113.2657,million metric tons CO2,22.95,Dollars per million Btu,8867,Thousand,383791,Billion Btu,54258,Billion Btu
NJ,2013,107.33911699999999,million metric tons CO2,23.74,Dollars per million Btu,8858,Thousand,398511,Billion Btu,49726,Billion Btu
NJ,2012,103.593549,million metric tons CO2,24.34,Dollars per million Btu,8845,Thousand,389755,Billion Btu,42793,Billion Btu
NJ,2011,114.175817,million metric tons CO2,24.19,Dollars per million Btu,8828,Thousand,388669,Billion Btu,37011,Billion Btu
NJ,2010,113.86603899999999,million metric tons CO2,21.28,Dollars per million Btu,8800,Thousand,377491,Billion Btu,34965,Billion Btu
NJ,2009,109.60114399999999,million metric tons CO2,19.12,Dollars per million Btu,8756,Thousand,392825,Billion Btu,33789,Billion Btu
NJ,2008,126.65391899999999,million metric tons CO2,23.61,Dollars per million Btu,8711,Thousand,359639,Billion Btu,23139,Billion Btu
NJ,2007,128.89148799999998,million metric tons CO2,19.67,Dollars per million Btu,8678,Thousand,356147,Billion Btu,20390,Billion Btu
NJ,2006,121.28459099999999,million metric tons CO2,19.02,Dollars per million Btu,8662,Thousand,361581,Billion Btu,21735,Billion Btu
NJ,2005,128.389725,million metric tons CO2,16.31,Dollars per million Btu,8652,Thousand,347235,Billion Btu,19631,Billion Btu
NJ,2004,123.605876,million metric tons CO2,14.31,Dollars per million Btu,8635,Thousand,309496,Billion Btu,27090,Billion Btu
NJ,2003,121.06331499999999,million metric tons CO2,12.17,Dollars per million Btu,8601,Thousand,336341,Billion Btu,26711,Billion Btu
NJ,2002,119.60600600000001,million metric tons CO2,10.59,Dollars per million Btu,8553,Thousand,350995,Billion Btu,28695,Billion Btu
NJ,2001,119.07228500000001,million metric tons CO2,11.13,Dollars per million Btu,8493,Thousand,347245,Billion Btu,29055,Billion Btu
NJ,2000,121.927702,million metric tons CO2,11.13,Dollars per million Btu,8431,Thousand,338360,Billion Btu,40319,Billion Btu
NJ,1999,122.269221,million metric tons CO2,9.18,Dollars per million Btu,8360,Thousand,342637,Billion Btu,39891,Billion Btu
NJ,1998,118.235726,million metric tons CO2,8.89,Dollars per million Btu,8287,Thousand,323494,Billion Btu,38850,Billion Btu
NJ,1997,122.562075,million metric tons CO2,9.82,Dollars per million Btu,8219,Thousand,185268,Billion Btu,39316,Billion Btu
NM,2016,48.387021999999995,million metric tons CO2,16.87,Dollars per million Btu,2093,Thousand,2582214,Billion Btu,50045,Billion Btu
NM,2015,50.094459,million metric tons CO2,18.69,Dollars per million Btu,2090,Thousand,2678832,Billion Btu,35709,Billion Btu
NM,2014,49.976941,million metric tons CO2,23.71,Dollars per million Btu,2090,Thousand,2569753,Billion Btu,38712,Billion Btu
