State,Year,Total_co2_emission,CO2_Unit
US,2016,5160.99085,million metric tons CO2
US,2015,5207.386647,million metric tons CO2
US,2014,5350.26544,million metric tons CO2
US,2013,5301.451176,million metric tons CO2
US,2012,5162.563034,million metric tons CO2
US,2011,5382.449527,million metric tons CO2
US,2010,5514.297402,million metric tons CO2
US,2009,5313.844121,million metric tons CO2
US,2008,5726.287029,million metric tons CO2
US,2007,5919.121363,million metric tons CO2
US,2006,5822.296551,million metric tons CO2
US,2005,5893.552285,million metric tons CO2
US,2004,5873.565342,million metric tons CO2
US,2003,5777.692218,million metric tons CO2
US,2002,5725.245815,million metric tons CO2
US,2001,5685.468162,million metric tons CO2
US,2000,5797.902868,million metric tons CO2
US,1999,5606.000407,million metric tons CO2
US,1998,5562.034442,million metric tons CO2
US,1997,5540.323209,million metric tons CO2
US,1996,5453.25905,million metric tons CO2
US,1995,5268.504798,million metric tons CO2
US,1994,5207.495855,million metric tons CO2
US,1993,5133.153584,million metric tons CO2
US,1992,5015.360229,million metric tons CO2
US,1991,4940.382389,million metric tons CO2
US,1990,4986.998273,million metric tons CO2
US,1989,5022.582146,million metric tons CO2
US,1988,4945.244594,million metric tons CO2
US,1987,4716.745023,million metric tons CO2
US,1986,4569.640248,million metric tons CO2
US,1985,4566.098059,million metric tons CO2
US,1984,4565.449871,million metric tons CO2
US,1983,4361.64536,million metric tons CO2
US,1982,4377.203602,million metric tons CO2
US,1981,4620.363885,million metric tons CO2
US,1980,4768.019214,million metric tons CO2
AL,2016,115.088298,million metric tons CO2
AL,2015,120.142812,million metric tons CO2
AL,2014,123.161802,million metric tons CO2
AL,2013,120.908517,million metric tons CO2
AL,2012,123.201027,million metric tons CO2
AL,2011,129.930038,million metric tons CO2
AL,2010,132.767419,million metric tons CO2
AL,2009,120.100202,million metric tons CO2
AL,2008,139.628142,million metric tons CO2
AL,2007,147.430252,million metric tons CO2
AL,2006,145.782018,million metric tons CO2
AL,2005,143.332446,million metric tons CO2
AL,2004,141.664798,million metric tons CO2
AL,2003,139.358938,million metric tons CO2
AL,2002,138.490682,million metric tons CO2
AL,2001,133.630128,million metric tons CO2
AL,2000,142.242532,million metric tons CO2
AL,1999,136.122518,million metric tons CO2
AL,1998,133.741224,million metric tons CO2
AL,1997,134.474292,million metric tons CO2
AL,1996,137.576151,million metric tons CO2
AL,1995,131.569883,million metric tons CO2
AL,1994,123.842036,million metric tons CO2
AL,1993,125.803445,million metric tons CO2
AL,1992,120.935042,million metric tons CO2
AL,1991,114.252069,million metric tons CO2
AL,1990,109.960946,million metric tons CO2
AL,1989,110.071681,million metric tons CO2
AL,1988,104.613623,million metric tons CO2
AL,1987,103.247542,million metric tons CO2
AL,1986,101.305673,million metric tons CO2
AL,1985,100.906704,million metric tons CO2
AL,1984,94.674537,million metric tons CO2
AL,1983,89.55813,million metric tons CO2
AL,1982,90.38386,million metric tons CO2
AL,1981,102.809002,million metric tons CO2
AL,1980,106.72826,million metric tons CO2
AK,2016,34.909446,million metric tons CO2
AK,2015,36.232439,million metric tons CO2
AK,2014,35.339307,million metric tons CO2
AK,2013,36.179222,million metric tons CO2
AK,2012,38.235964,million metric tons CO2
AK,2011,38.793915,million metric tons CO2
AK,2010,38.924047,million metric tons CO2
AK,2009,38.003626,million metric tons CO2
AK,2008,39.635789,million metric tons CO2
AK,2007,44.227313,million metric tons CO2
AK,2006,45.93318,million metric tons CO2
AK,2005,48.215328,million metric tons CO2
AK,2004,46.857059,million metric tons CO2
AK,2003,43.731458,million metric tons CO2
AK,2002,43.65497,million metric tons CO2
AK,2001,43.503252,million metric tons CO2
AK,2000,44.395048,million metric tons CO2
AK,1999,43.723639,million metric tons CO2
AK,1998,43.17097,million metric tons CO2
AK,1997,42.064116,million metric tons CO2
AK,1996,42.004571,million metric tons CO2
AK,1995,41.070272,million metric tons CO2
AK,1994,36.449158,million metric tons CO2
AK,1993,36.61027,million metric tons CO2
AK,1992,36.753781,million metric tons CO2
AK,1991,35.309727,million metric tons CO2
AK,1990,34.697168,million metric tons CO2
AK,1989,34.071367,million metric tons CO2
AK,1988,30.945045,million metric tons CO2
AK,1987,30.431664,million metric tons CO2
AK,1986,31.98033,million metric tons CO2
AK,1985,29.122286,million metric tons CO2
AK,1984,29.182847,million metric tons CO2
AK,1983,26.434694,million metric tons CO2
AK,1982,24.402557,million metric tons CO2
AK,1981,17.275555,million metric tons CO2
AK,1980,17.721454,million metric tons CO2
AZ,2016,87.00595,million metric tons CO2
AZ,2015,90.945957,million metric tons CO2
AZ,2014,93.168568,million metric tons CO2
AZ,2013,95.187654,million metric tons CO2
AZ,2012,91.363448,million metric tons CO2
AZ,2011,93.383383,million metric tons CO2
AZ,2010,95.311563,million metric tons CO2
AZ,2009,93.398881,million metric tons CO2
AZ,2008,102.248473,million metric tons CO2
AZ,2007,101.875063,million metric tons CO2
AZ,2006,99.921111,million metric tons CO2
AZ,2005,96.681039,million metric tons CO2
AZ,2004,96.607118,million metric tons CO2
AZ,2003,89.612158,million metric tons CO2
AZ,2002,87.75969,million metric tons CO2
AZ,2001,88.42714,million metric tons CO2
AZ,2000,86.069526,million metric tons CO2
AZ,1999,80.359788,million metric tons CO2
AZ,1998,76.541775,million metric tons CO2
AZ,1997,71.578088,million metric tons CO2
AZ,1996,68.450782,million metric tons CO2
AZ,1995,66.669029,million metric tons CO2
AZ,1994,71.734518,million metric tons CO2
AZ,1993,68.972511,million metric tons CO2
AZ,1992,66.546908,million metric tons CO2
AZ,1991,63.72104,million metric tons CO2
AZ,1990,62.844995,million metric tons CO2
AZ,1989,65.203871,million metric tons CO2
AZ,1988,59.313706,million metric tons CO2
AZ,1987,56.103367,million metric tons CO2
AZ,1986,55.93504,million metric tons CO2
AZ,1985,60.716908,million metric tons CO2
AZ,1984,58.215706,million metric tons CO2
AZ,1983,53.90541,million metric tons CO2
AZ,1982,58.174566,million metric tons CO2
AZ,1981,59.593861,million metric tons CO2
AZ,1980,52.685515,million metric tons CO2
AR,2016,62.410797,million metric tons CO2
AR,2015,59.252208,million metric tons CO2
AR,2014,69.001821,million metric tons CO2
AR,2013,68.435171,million metric tons CO2
AR,2012,66.01208,million metric tons CO2
AR,2011,67.257146,million metric tons CO2
AR,2010,65.808178,million metric tons CO2
AR,2009,61.473387,million metric tons CO2
AR,2008,64.142654,million metric tons CO2
AR,2007,63.292592,million metric tons CO2
AR,2006,61.958302,million metric tons CO2
AR,2005,60.081059,million metric tons CO2
AR,2004,62.345544,million metric tons CO2
AR,2003,61.988775,million metric tons CO2
AR,2002,61.297214,million metric tons CO2
AR,2001,62.780519,million metric tons CO2
AR,2000,63.60156,million metric tons CO2
AR,1999,63.108538,million metric tons CO2
AR,1998,60.920671,million metric tons CO2
AR,1997,59.515746,million metric tons CO2
AR,1996,60.533639,million metric tons CO2
AR,1995,57.952372,million metric tons CO2
AR,1994,54.590224,million metric tons CO2
AR,1993,50.673483,million metric tons CO2
AR,1992,51.470658,million metric tons CO2
AR,1991,49.850139,million metric tons CO2
AR,1990,50.953014,million metric tons CO2
AR,1989,51.518091,million metric tons CO2
AR,1988,51.048585,million metric tons CO2
AR,1987,47.043355,million metric tons CO2
AR,1986,50.000759,million metric tons CO2
AR,1985,49.243669,million metric tons CO2
AR,1984,44.662688,million metric tons CO2
AR,1983,46.969613,million metric tons CO2
AR,1982,42.470691,million metric tons CO2
AR,1981,42.648942,million metric tons CO2
AR,1980,37.850027,million metric tons CO2
CA,2016,361.354016,million metric tons CO2
CA,2015,360.786696,million metric tons CO2
CA,2014,352.942992,million metric tons CO2
CA,2013,355.993407,million metric tons CO2
CA,2012,353.125564,million metric tons CO2
CA,2011,348.618911,million metric tons CO2
CA,2010,362.770624,million metric tons CO2
CA,2009,368.134156,million metric tons CO2
CA,2008,381.485118,million metric tons CO2
CA,2007,397.347483,million metric tons CO2
CA,2006,392.227025,million metric tons CO2
CA,2005,383.748295,million metric tons CO2
CA,2004,386.797263,million metric tons CO2
CA,2003,368.907884,million metric tons CO2
CA,2002,380.037324,million metric tons CO2
CA,2001,381.69181,million metric tons CO2
CA,2000,377.223937,million metric tons CO2
CA,1999,360.920382,million metric tons CO2
CA,1998,357.470666,million metric tons CO2
CA,1997,346.807332,million metric tons CO2
CA,1996,344.237328,million metric tons CO2
CA,1995,345.732488,million metric tons CO2
CA,1994,357.01398,million metric tons CO2
CA,1993,340.789366,million metric tons CO2
CA,1992,351.169652,million metric tons CO2
CA,1991,346.753618,million metric tons CO2
CA,1990,359.268902,million metric tons CO2
CA,1989,359.128293,million metric tons CO2
CA,1988,344.366606,million metric tons CO2
CA,1987,336.250181,million metric tons CO2
CA,1986,305.610841,million metric tons CO2
CA,1985,320.771513,million metric tons CO2
CA,1984,317.160865,million metric tons CO2
CA,1983,294.850713,million metric tons CO2
CA,1982,299.67295,million metric tons CO2
CA,1981,336.565569,million metric tons CO2
CA,1980,348.524106,million metric tons CO2
CO,2016,89.039444,million metric tons CO2
CO,2015,90.422297,million metric tons CO2
CO,2014,91.726979,million metric tons CO2
CO,2013,91.142754,million metric tons CO2
CO,2012,90.501519,million metric tons CO2
CO,2011,91.628708,million metric tons CO2
CO,2010,95.286071,million metric tons CO2
CO,2009,92.724713,million metric tons CO2
CO,2008,96.878896,million metric tons CO2
CO,2007,98.816598,million metric tons CO2
CO,2006,96.21003,million metric tons CO2
CO,2005,95.211354,million metric tons CO2
CO,2004,92.999158,million metric tons CO2
CO,2003,90.057094,million metric tons CO2
CO,2002,90.684106,million metric tons CO2
CO,2001,92.579792,million metric tons CO2
CO,2000,84.487954,million metric tons CO2
CO,1999,79.399901,million metric tons CO2
CO,1998,77.582623,million metric tons CO2
CO,1997,75.234979,million metric tons CO2
CO,1996,75.024116,million metric tons CO2
CO,1995,72.136902,million metric tons CO2
CO,1994,72.03734,million metric tons CO2
CO,1993,71.584145,million metric tons CO2
CO,1992,67.750213,million metric tons CO2
CO,1991,66.778577,million metric tons CO2
CO,1990,65.092022,million metric tons CO2
CO,1989,63.886916,million metric tons CO2
CO,1988,62.457509,million metric tons CO2
CO,1987,60.176408,million metric tons CO2
CO,1986,59.512116,million metric tons CO2
CO,1985,60.27352,million metric tons CO2
CO,1984,59.706471,million metric tons CO2
CO,1983,56.242653,million metric tons CO2
CO,1982,58.037269,million metric tons CO2
CO,1981,56.874449,million metric tons CO2
CO,1980,57.932147,million metric tons CO2
CT,2016,34.30133,million metric tons CO2
CT,2015,36.501388,million metric tons CO2
CT,2014,35.15249,million metric tons CO2
CT,2013,34.895227,million metric tons CO2
CT,2012,34.136396,million metric tons CO2
CT,2011,34.880689,million metric tons CO2
CT,2010,36.266345,million metric tons CO2
CT,2009,35.931238,million metric tons CO2
CT,2008,37.666793,million metric tons CO2
CT,2007,40.249796,million metric tons CO2
CT,2006,41.026612,million metric tons CO2
CT,2005,44.072674,million metric tons CO2
CT,2004,44.600367,million metric tons CO2
CT,2003,42.759513,million metric tons CO2
CT,2002,40.079822,million metric tons CO2
CT,2001,41.719118,million metric tons CO2
CT,2000,42.964991,million metric tons CO2
CT,1999,41.649899,million metric tons CO2
CT,1998,40.4465,million metric tons CO2
CT,1997,42.779266,million metric tons CO2
CT,1996,39.761034,million metric tons CO2
CT,1995,36.955625,million metric tons CO2
CT,1994,37.667754,million metric tons CO2
CT,1993,38.378976,million metric tons CO2
CT,1992,40.335982,million metric tons CO2
CT,1991,40.02206,million metric tons CO2
CT,1990,40.860787,million metric tons CO2
CT,1989,44.247611,million metric tons CO2
CT,1988,42.742818,million metric tons CO2
CT,1987,40.16943,million metric tons CO2
CT,1986,40.013438,million metric tons CO2
CT,1985,38.372182,million metric tons CO2
CT,1984,38.610444,million metric tons CO2
CT,1983,35.428112,million metric tons CO2
CT,1982,36.009005,million metric tons CO2
CT,1981,36.010364,million metric tons CO2
CT,1980,40.949511,million metric tons CO2
DE,2016,13.309544,million metric tons CO2
DE,2015,12.847488,million metric tons CO2
DE,2014,12.745682,million metric tons CO2
DE,2013,13.110057,million metric tons CO2
DE,2012,13.377891,million metric tons CO2
DE,2011,12.249778,million metric tons CO2
DE,2010,11.272409,million metric tons CO2
DE,2009,11.981532,million metric tons CO2
DE,2008,15.618797,million metric tons CO2
DE,2007,16.542561,million metric tons CO2
DE,2006,15.727547,million metric tons CO2
DE,2005,16.777795,million metric tons CO2
DE,2004,15.996264,million metric tons CO2
DE,2003,15.785768,million metric tons CO2
DE,2002,15.24022,million metric tons CO2
DE,2001,15.489089,million metric tons CO2
DE,2000,15.962881,million metric tons CO2
DE,1999,15.131386,million metric tons CO2
DE,1998,14.95191,million metric tons CO2
DE,1997,15.361104,million metric tons CO2
DE,1996,16.761714,million metric tons CO2
DE,1995,16.150532,million metric tons CO2
DE,1994,16.944818,million metric tons CO2
DE,1993,17.588245,million metric tons CO2
DE,1992,16.124499,million metric tons CO2
DE,1991,17.253105,million metric tons CO2
DE,1990,16.453,million metric tons CO2
DE,1989,17.337349,million metric tons CO2
DE,1988,18.048724,million metric tons CO2
DE,1987,17.501572,million metric tons CO2
DE,1986,16.662247,million metric tons CO2
DE,1985,16.933991,million metric tons CO2
DE,1984,18.099659,million metric tons CO2
DE,1983,17.141278,million metric tons CO2
DE,1982,14.481171,million metric tons CO2
DE,1981,16.299087,million metric tons CO2
DE,1980,17.337268,million metric tons CO2
DC,2016,2.763911,million metric tons CO2
DC,2015,2.986004,million metric tons CO2
DC,2014,3.019504,million metric tons CO2
DC,2013,2.827055,million metric tons CO2
DC,2012,2.64867,million metric tons CO2
DC,2011,3.081003,million metric tons CO2
DC,2010,3.211689,million metric tons CO2
DC,2009,3.174372,million metric tons CO2
DC,2008,3.082056,million metric tons CO2
DC,2007,3.37649,million metric tons CO2
DC,2006,3.180188,million metric tons CO2
DC,2005,3.918916,million metric tons CO2
DC,2004,4.00051,million metric tons CO2
DC,2003,3.922428,million metric tons CO2
DC,2002,4.172307,million metric tons CO2
DC,2001,4.078289,million metric tons CO2
DC,2000,4.293898,million metric tons CO2
DC,1999,4.150251,million metric tons CO2
DC,1998,4.074617,million metric tons CO2
DC,1997,4.254097,million metric tons CO2
DC,1996,4.377882,million metric tons CO2
DC,1995,4.426736,million metric tons CO2
DC,1994,4.514165,million metric tons CO2
DC,1993,4.548125,million metric tons CO2
DC,1992,4.364231,million metric tons CO2
DC,1991,4.390708,million metric tons CO2
DC,1990,4.450394,million metric tons CO2
DC,1989,5.061303,million metric tons CO2
DC,1988,4.917539,million metric tons CO2
DC,1987,5.015686,million metric tons CO2
DC,1986,5.222004,million metric tons CO2
DC,1985,4.732435,million metric tons CO2
DC,1984,5.251739,million metric tons CO2
DC,1983,5.037618,million metric tons CO2
DC,1982,5.205592,million metric tons CO2
DC,1981,4.707707,million metric tons CO2
DC,1980,5.271103,million metric tons CO2
FL,2016,230.06299,million metric tons CO2
FL,2015,232.186567,million metric tons CO2
FL,2014,227.712624,million metric tons CO2
FL,2013,222.020989,million metric tons CO2
FL,2012,222.884839,million metric tons CO2
FL,2011,229.219509,million metric tons CO2
FL,2010,242.299403,million metric tons CO2
FL,2009,224.272893,million metric tons CO2
FL,2008,238.555516,million metric tons CO2
FL,2007,256.841926,million metric tons CO2
FL,2006,259.143306,million metric tons CO2
FL,2005,260.659213,million metric tons CO2
FL,2004,257.283451,million metric tons CO2
FL,2003,245.931286,million metric tons CO2
FL,2002,241.791141,million metric tons CO2
FL,2001,238.58081,million metric tons CO2
FL,2000,239.764719,million metric tons CO2
FL,1999,231.373412,million metric tons CO2
FL,1998,232.039511,million metric tons CO2
FL,1997,218.975252,million metric tons CO2
FL,1996,213.788557,million metric tons CO2
FL,1995,208.266597,million metric tons CO2
FL,1994,203.076116,million metric tons CO2
FL,1993,195.615847,million metric tons CO2
FL,1992,192.11645,million metric tons CO2
FL,1991,189.706157,million metric tons CO2
FL,1990,188.599458,million metric tons CO2
FL,1989,189.188671,million metric tons CO2
FL,1988,184.839999,million metric tons CO2
FL,1987,174.704525,million metric tons CO2
FL,1986,164.449253,million metric tons CO2
FL,1985,152.972837,million metric tons CO2
FL,1984,144.521989,million metric tons CO2
FL,1983,147.596337,million metric tons CO2
FL,1982,141.806521,million metric tons CO2
FL,1981,158.477333,million metric tons CO2
FL,1980,158.398851,million metric tons CO2
GA,2016,136.24185,million metric tons CO2
GA,2015,137.014497,million metric tons CO2
GA,2014,139.597657,million metric tons CO2
GA,2013,134.5718,million metric tons CO2
GA,2012,136.169625,million metric tons CO2
GA,2011,156.310644,million metric tons CO2
GA,2010,171.572878,million metric tons CO2
GA,2009,162.077792,million metric tons CO2
GA,2008,171.861299,million metric tons CO2
GA,2007,184.458367,million metric tons CO2
GA,2006,181.82587,million metric tons CO2
GA,2005,184.342774,million metric tons CO2
GA,2004,173.862795,million metric tons CO2
GA,2003,168.649145,million metric tons CO2
GA,2002,165.609988,million metric tons CO2
GA,2001,160.884429,million metric tons CO2
GA,2000,168.626639,million metric tons CO2
GA,1999,160.327914,million metric tons CO2
GA,1998,157.860976,million metric tons CO2
GA,1997,156.732124,million metric tons CO2
GA,1996,155.742093,million metric tons CO2
GA,1995,151.527355,million metric tons CO2
GA,1994,143.221911,million metric tons CO2
GA,1993,140.294207,million metric tons CO2
GA,1992,130.689219,million metric tons CO2
GA,1991,131.226868,million metric tons CO2
GA,1990,139.184704,million metric tons CO2
GA,1989,134.375662,million metric tons CO2
GA,1988,139.208468,million metric tons CO2
GA,1987,136.815174,million metric tons CO2
GA,1986,131.265265,million metric tons CO2
GA,1985,136.746961,million metric tons CO2
GA,1984,130.032071,million metric tons CO2
GA,1983,117.449249,million metric tons CO2
GA,1982,110.390387,million metric tons CO2
GA,1981,113.845957,million metric tons CO2
GA,1980,113.388219,million metric tons CO2
HI,2016,18.444466,million metric tons CO2
HI,2015,18.52188,million metric tons CO2
HI,2014,18.361935,million metric tons CO2
HI,2013,18.416095,million metric tons CO2
HI,2012,18.886275,million metric tons CO2
HI,2011,19.437938,million metric tons CO2
HI,2010,18.994817,million metric tons CO2
HI,2009,18.854396,million metric tons CO2
HI,2008,19.261458,million metric tons CO2
HI,2007,23.995537,million metric tons CO2
HI,2006,23.185958,million metric tons CO2
HI,2005,22.921143,million metric tons CO2
HI,2004,22.318919,million metric tons CO2
HI,2003,21.331147,million metric tons CO2
HI,2002,20.379701,million metric tons CO2
HI,2001,19.12645,million metric tons CO2
HI,2000,18.648078,million metric tons CO2
HI,1999,18.378186,million metric tons CO2
HI,1998,18.692372,million metric tons CO2
HI,1997,18.623087,million metric tons CO2
HI,1996,19.176427,million metric tons CO2
HI,1995,20.199845,million metric tons CO2
HI,1994,20.26308,million metric tons CO2
HI,1993,18.874843,million metric tons CO2
HI,1992,20.606549,million metric tons CO2
HI,1991,19.569324,million metric tons CO2
HI,1990,21.583029,million metric tons CO2
HI,1989,20.616059,million metric tons CO2
HI,1988,19.730364,million metric tons CO2
HI,1987,16.775706,million metric tons CO2
HI,1986,16.688694,million metric tons CO2
HI,1985,16.990611,million metric tons CO2
HI,1984,15.889342,million metric tons CO2
HI,1983,15.027063,million metric tons CO2
HI,1982,15.017451,million metric tons CO2
HI,1981,16.321626,million metric tons CO2
HI,1980,18.155072,million metric tons CO2
ID,2016,18.38191,million metric tons CO2
ID,2015,17.956009,million metric tons CO2
ID,2014,16.685546,million metric tons CO2
ID,2013,17.164023,million metric tons CO2
ID,2012,15.678515,million metric tons CO2
ID,2011,15.810097,million metric tons CO2
ID,2010,15.994652,million metric tons CO2
ID,2009,15.188878,million metric tons CO2
ID,2008,15.567366,million metric tons CO2
ID,2007,16.347573,million metric tons CO2
ID,2006,15.838995,million metric tons CO2
ID,2005,15.805056,million metric tons CO2
ID,2004,15.650187,million metric tons CO2
ID,2003,14.424383,million metric tons CO2
ID,2002,15.035146,million metric tons CO2
ID,2001,15.611259,million metric tons CO2
ID,2000,15.691397,million metric tons CO2
ID,1999,14.9665,million metric tons CO2
ID,1998,14.101458,million metric tons CO2
ID,1997,13.843487,million metric tons CO2
ID,1996,14.050508,million metric tons CO2
ID,1995,13.421548,million metric tons CO2
ID,1994,12.626786,million metric tons CO2
ID,1993,12.481519,million metric tons CO2
ID,1992,11.352157,million metric tons CO2
ID,1991,12.061064,million metric tons CO2
ID,1990,11.367529,million metric tons CO2
ID,1989,11.2193,million metric tons CO2
ID,1988,10.624774,million metric tons CO2
ID,1987,10.08599,million metric tons CO2
ID,1986,9.818563,million metric tons CO2
ID,1985,9.960744,million metric tons CO2
ID,1984,9.779767,million metric tons CO2
ID,1983,9.683799,million metric tons CO2
ID,1982,9.818804,million metric tons CO2
ID,1981,10.228864,million metric tons CO2
ID,1980,11.310341,million metric tons CO2
IL,2016,204.066954,million metric tons CO2
IL,2015,215.031437,million metric tons CO2
IL,2014,232.411904,million metric tons CO2
IL,2013,229.525227,million metric tons CO2
IL,2012,216.023707,million metric tons CO2
IL,2011,228.791302,million metric tons CO2
IL,2010,229.930802,million metric tons CO2
IL,2009,224.815041,million metric tons CO2
IL,2008,240.006206,million metric tons CO2
IL,2007,241.581911,million metric tons CO2
IL,2006,233.896947,million metric tons CO2
IL,2005,242.005413,million metric tons CO2
IL,2004,235.909139,million metric tons CO2
IL,2003,228.692203,million metric tons CO2
IL,2002,225.285936,million metric tons CO2
IL,2001,222.953102,million metric tons CO2
IL,2000,231.634972,million metric tons CO2
IL,1999,224.317091,million metric tons CO2
IL,1998,215.161832,million metric tons CO2
IL,1997,225.013071,million metric tons CO2
IL,1996,221.603859,million metric tons CO2
IL,1995,207.784791,million metric tons CO2
IL,1994,203.619866,million metric tons CO2
IL,1993,203.305782,million metric tons CO2
IL,1992,186.521286,million metric tons CO2
IL,1991,190.976024,million metric tons CO2
IL,1990,191.010332,million metric tons CO2
IL,1989,191.592492,million metric tons CO2
IL,1988,199.763643,million metric tons CO2
IL,1987,194.52785,million metric tons CO2
IL,1986,196.131128,million metric tons CO2
IL,1985,198.011838,million metric tons CO2
IL,1984,205.629193,million metric tons CO2
IL,1983,209.950094,million metric tons CO2
IL,1982,203.982883,million metric tons CO2
IL,1981,215.067324,million metric tons CO2
IL,1980,231.821873,million metric tons CO2
IN,2016,181.853103,million metric tons CO2
IN,2015,186.016527,million metric tons CO2
IN,2014,205.295586,million metric tons CO2
IN,2013,199.938253,million metric tons CO2
IN,2012,194.340749,million metric tons CO2
IN,2011,209.012673,million metric tons CO2
IN,2010,216.286644,million metric tons CO2
IN,2009,203.888858,million metric tons CO2
IN,2008,226.770458,million metric tons CO2
IN,2007,231.193122,million metric tons CO2
